client_id,client_name,account_track,region,lob,offering,source,industry,master_client_id
352,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
178,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
1762,ThoughtWorks,ThoughtWorks-Subash,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
1235,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
911,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
1809,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
874,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
784,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
1259,Sacoor Brothers,Sacoor Brothers-HR,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Retail,23
820,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
1712,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
473,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
713,JSW Cement,JSW Cement,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Manufacturing,13
1638,ThoughtWorks,ThoughtWorks-Subash,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
29,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
343,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
1631,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
1553,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
1328,Sprinto,Sprinto-Sprinto,India,Digital Biz Consulting,HR Alignment,LeadGen,IT,24
904,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
134,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
1673,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
954,MPH,MPH,Philippines ,Digital Biz Consulting,DT,Partner ,Healthcare,17
1741,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
1163,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
520,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
2046,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
1094,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
1066,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
99,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
1427,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
1206,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
1685,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
1016,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
1699,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
556,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
153,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
912,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
414,BFI,BFI-BFI,Indonesia,Digital Biz Consulting,DT,Partner,BFSI,8
1875,Ventana Ventures,Ventana Ventures-Ventana Ventures,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Services,33
1281,Sacoor Brothers,Sacoor Brothers-HR,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Retail,23
1191,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
304,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
962,Malabar Gold,Malabar Gold-Dubai,Middle-East,Digital Biz Consulting,Digital Transformation,Partner,Retail,18
1451,TBA Specmatic,TBA Specmatic-TBA Specmatic,Australia,Digital Engineering Consulting,Technical Enablement,Partner,,27
1959,Wells Fargo,Wells Fargo-Wells Fargo,Australia,Digital Engineering Consulting,Data and AI,Direct Sales,,34
1008,Malabar Gold,Malabar Gold-Dubai,Middle-East,Digital Biz Consulting,Digital Transformation,Partner,Retail,18
1806,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
1157,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
1075,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
498,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
605,Indigenesis,Indigenesis-Finky,Middle-East,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,12
1165,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
1557,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
921,MPH,MPH,Philippines ,Digital Biz Consulting,DT,Partner ,Healthcare,17
1796,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
1910,Ventana Ventures,Ventana Ventures-Ventana Ventures,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Services,33
135,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
1844,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
1445,TBA Specmatic,TBA Specmatic-TBA Specmatic,Australia,Digital Engineering Consulting,Technical Enablement,Partner,,27
2005,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
727,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
1523,TTEC,TTEC-TTEC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,28
764,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
1733,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
1837,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
1433,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
773,Kedaara,Kedaara-AI,India,Digital Engineering Delivery,AI Consulting ,Reference,PE,15
739,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
903,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
1156,Piramal,Digital Engineering,India,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,21
1921,Wells Fargo,Wells Fargo-Wells Fargo,Australia,Digital Engineering Consulting,Data and AI,Direct Sales,,34
1450,TBA Specmatic,TBA Specmatic-TBA Specmatic,Australia,Digital Engineering Consulting,Technical Enablement,Partner,,27
1279,Sacoor Brothers,Sacoor Brothers-HR,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Retail,23
263,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
261,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
386,BFI,BFI-BFI,Indonesia,Digital Biz Consulting,DT,Partner,BFSI,8
1749,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
40,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
1456,TBA Specmatic,TBA Specmatic-TBA Specmatic,Australia,Digital Engineering Consulting,Technical Enablement,Partner,,27
553,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
734,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
1538,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
866,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
961,Malabar Gold,Malabar Gold-Dubai,Middle-East,Digital Biz Consulting,Digital Transformation,Partner,Retail,18
1120,Piramal,Digital Engineering,India,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,21
1504,TTEC,TTEC-TTEC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,28
1616,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
1991,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
774,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
1531,TTEC,TTEC-TTEC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,28
1545,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
1348,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
1199,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
1564,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
887,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
1652,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
701,JSW Cement,JSW Cement,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Manufacturing,13
497,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
2045,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
806,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
1831,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
940,MPH,MPH,Philippines ,Digital Biz Consulting,DT,Partner ,Healthcare,17
181,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
1111,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
566,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
1895,Ventana Ventures,Ventana Ventures-Ventana Ventures,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Services,33
1507,TTEC,TTEC-TTEC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,28
1725,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
720,JSW Cement,JSW Cement,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Manufacturing,13
331,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
9,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
767,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
900,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
276,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
1444,TBA Specmatic,TBA Specmatic-TBA Specmatic,Australia,Digital Engineering Consulting,Technical Enablement,Partner,,27
663,Indigenesis,Indigenesis-Finky,Middle-East,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,12
229,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
960,MPH,MPH,Philippines ,Digital Biz Consulting,DT,Partner ,Healthcare,17
760,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
523,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
233,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
177,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
2043,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
938,MPH,MPH,Philippines ,Digital Biz Consulting,DT,Partner ,Healthcare,17
203,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
112,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
810,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
239,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
17,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
1620,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
1361,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
1052,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
1863,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
1172,Piramal,Digital Engineering,India,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,21
1137,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
564,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
209,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
1974,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
1778,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
1366,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
882,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
11,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
499,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
8,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
1115,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
1942,Wells Fargo,Wells Fargo-Wells Fargo,Australia,Digital Engineering Consulting,Data and AI,Direct Sales,,34
1236,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
1968,Wells Fargo,Wells Fargo-Wells Fargo,Australia,Digital Engineering Consulting,Data and AI,Direct Sales,,34
1083,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
1074,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
1333,Sprinto,Sprinto-Sprinto,India,Digital Biz Consulting,HR Alignment,LeadGen,IT,24
1772,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
642,Indigenesis,Indigenesis-GCC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,12
1813,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
618,Indigenesis,Indigenesis-GCC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,12
756,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
545,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
265,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
7,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
656,Indigenesis,Indigenesis-GCC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,12
1308,Sprinto,Sprinto-Sprinto,India,Digital Biz Consulting,HR Alignment,LeadGen,IT,24
192,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
536,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
1650,ThoughtWorks,ThoughtWorks-Subash,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
180,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
393,BFI,BFI-BFI,Indonesia,Digital Biz Consulting,DT,Partner,BFSI,8
1823,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
84,Adani Green,Adani Green-Safety,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Energy,2
1644,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
435,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
1386,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
957,MPH,MPH,Philippines ,Digital Biz Consulting,DT,Partner ,Healthcare,17
504,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
383,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
1540,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
524,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
1750,ThoughtWorks,ThoughtWorks-Subash,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
1747,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
1677,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
1467,TBA Specmatic,TBA Specmatic-TBA Specmatic,Australia,Digital Engineering Consulting,Technical Enablement,Partner,,27
